id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION_HOME,FGM_HOME,FG_PCT_HOME,FG3M_HOME,FG3_PCT_HOME,FTM_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,AST_HOME,TOV_HOME,PF_HOME,PTS_HOME,TEAM_ABBREVIATION_AWAY,FGM_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3_PCT_AWAY,FTM_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,AST_AWAY,TOV_AWAY,PF_AWAY,PTS_AWAY,ratio
14232,2018-02-23,22017,NOP,48.0,0.444,8.0,0.258,20.0,0.833,13.0,43.0,27.0,15.0,18.0,124,MIA,50.0,0.46299999999999997,6.0,0.333,17.0,0.654,13.0,45.0,26.0,13.0,23.0,123,0.5047974498335929
14231,2018-02-23,22017,MEM,33.0,0.39299999999999996,9.0,0.375,14.0,0.778,5.0,32.0,22.0,23.0,25.0,89,CLE,40.0,0.46,11.0,0.379,21.0,0.955,7.0,39.0,26.0,18.0,23.0,112,0.36707769879734276
14230,2018-02-23,22017,TOR,43.0,0.478,9.0,0.265,24.0,0.9229999999999999,5.0,32.0,23.0,12.0,21.0,119,MIL,43.0,0.478,13.0,0.5,23.0,0.852,13.0,38.0,21.0,21.0,24.0,122,0.48525247946954697
14229,2018-02-23,22017,WAS,40.0,0.494,9.0,0.36,16.0,0.941,6.0,30.0,25.0,14.0,21.0,105,CHA,44.0,0.489,17.0,0.436,17.0,0.85,13.0,28.0,26.0,9.0,18.0,122,0.41201447545464265
14228,2018-02-23,22017,DEN,48.0,0.495,12.0,0.375,14.0,0.737,18.0,34.0,33.0,11.0,27.0,122,SAS,43.0,0.506,5.0,0.313,28.0,0.718,11.0,27.0,28.0,7.0,20.0,119,0.5147475205304529
14227,2018-02-23,22017,IND,48.0,0.475,9.0,0.321,11.0,0.846,15.0,42.0,30.0,17.0,20.0,116,ATL,37.0,0.451,7.0,0.226,12.0,0.632,6.0,34.0,14.0,22.0,20.0,93,0.6280237448777373
14226,2018-02-23,22017,UTA,33.0,0.423,6.0,0.24,9.0,0.818,8.0,35.0,15.0,20.0,13.0,81,POR,39.0,0.44799999999999995,9.0,0.375,13.0,0.929,6.0,35.0,14.0,12.0,20.0,100,0.3776796026551111
14196,2018-02-13,22017,MIL,38.0,0.43200000000000005,8.0,0.32,13.0,0.765,14.0,34.0,23.0,10.0,18.0,97,ATL,33.0,0.384,12.0,0.343,14.0,0.7,14.0,36.0,21.0,14.0,14.0,92,0.531315479799125
14225,2018-02-23,22017,DET,37.0,0.435,10.0,0.303,14.0,0.667,12.0,33.0,16.0,13.0,18.0,98,BOS,41.0,0.48200000000000004,17.0,0.436,11.0,0.611,10.0,32.0,30.0,11.0,22.0,110,0.43198289442895793
14223,2018-02-23,22017,PHX,45.0,0.43700000000000006,9.0,0.29,18.0,0.581,16.0,32.0,22.0,12.0,25.0,117,LAC,45.0,0.517,14.0,0.438,24.0,0.75,8.0,43.0,23.0,18.0,26.0,128,0.4469604267598958
