Unnamed: 0,id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,HOA,ENEMY,RATIO
22,0,20161026,22016,MIN,36,0.419,6,0.333,20,0.69,15,30,20,11,23,0,MEM,0.480007997
23,0,20161026,22016,DEN,37,0.446,8,0.333,25,0.758,11,47,18,25,22,0,NOP,0.523909761
24,0,20161026,22016,LAL,45,0.506,12,0.343,18,0.818,11,28,21,16,24,1,HOU,0.525624179
25,0,20161026,22016,HOU,44,0.512,7,0.241,19,0.7040000000000001,10,29,29,15,23,0,LAL,0.474375821
26,0,20161027,22016,WAS,40,0.426,6,0.3,13,0.722,12,28,25,19,20,0,ATL,0.42992499
27,0,20161027,22016,ATL,44,0.5,12,0.462,14,0.778,14,38,28,21,19,1,WAS,0.57007501
28,0,20161027,22016,CHI,36,0.391,11,0.44,22,0.733,18,37,25,12,21,1,BOS,0.529386344
29,0,20161027,22016,LAC,37,0.407,8,0.276,32,0.696,15,33,12,8,25,0,POR,0.536315616
30,1,20161028,22016,UTA,31,0.413,6,0.24,28,0.7,13,34,14,14,18,1,LAL,0.537783743
31,1,20161027,22016,SAS,36,0.456,6,0.333,24,0.889,9,31,23,10,26,0,SAC,0.540748441
32,1,20161029,22016,NYK,40,0.526,6,0.28600000000000003,25,0.6409999999999999,6,35,24,13,25,1,MEM,0.532523663
33,1,20161028,22016,CLE,33,0.418,12,0.375,16,0.727,9,31,20,18,15,0,TOR,0.516211953
34,1,20161028,22016,GSW,44,0.484,9,0.321,25,0.893,9,40,32,14,22,0,NOP,0.5338593970000001
35,1,20161027,22016,POR,39,0.459,4,0.222,24,0.75,9,39,18,14,34,1,LAC,0.463684384
36,1,20161029,22016,MIL,41,0.466,8,0.364,20,0.833,8,36,25,14,23,1,BKN,0.50917354
37,1,20161028,22016,NOP,47,0.47,5,0.227,15,0.652,12,37,29,15,24,1,GSW,0.466140603
38,1,20161029,22016,MEM,37,0.43,9,0.36,21,0.8079999999999999,11,29,19,12,30,0,NYK,0.467476337
39,1,20161028,22016,TOR,35,0.389,4,0.25,17,0.944,18,33,12,18,20,1,CLE,0.4837880470000001
40,1,20161028,22016,IND,37,0.378,7,0.292,13,0.65,14,35,22,13,22,0,BKN,0.454409874
41,1,20161028,22016,ORL,33,0.34700000000000003,8,0.308,8,0.667,14,30,20,9,13,0,DET,0.365673265
42,1,20161027,22016,BOS,38,0.5,8,0.348,15,0.625,3,33,22,12,25,0,CHI,0.470613656
